"window","zbeta0","zbeta1","zbeta1_prior","zbeta0_prior","beta1","beta1_prior","beta0","beta0_prior"
"600_2800",0.343060211951908,-0.018463680878738,-0.827549538557509,-4.53030798897128,-45.4041338032154,-2035.03137994132,1384.59485284169,1273.91511141384
"600_2800",0.1497918929548,-0.56551479459184,-2.20037779363745,-5.42079311416819,-1390.66037644282,-5410.96049136047,2226.83468747575,3267.63795411106
"600_2800",-0.0663681970744141,-0.177615739340578,-1.22395599752034,-2.2248415277879,-436.775789591519,-3009.8365675642,1525.19778160955,2607.26319841754
"600_2800",-0.173880435337614,-0.527419925531153,-0.840458649846624,-6.28250158247977,-1296.98108554697,-2066.77624273986,2068.50766997905,777.084637937171
"600_2800",0.27790615550647,-0.00308353369240433,-0.0802597345313626,-28.2596648390132,-7.58273376127689,-197.36713115904,1340.04560502121,-6970.49391407528
"600_2800",0.192448814821221,-0.157938377604595,-0.518797854730261,-12.0388087142128,-388.387086871703,-1275.77850633887,1569.36900254113,-1453.65347200486
"600_2800",-0.182134193366424,-0.308728175726705,-0.765656591288922,-10.2679751372439,-759.195064709981,-1882.83011098988,1706.52631884243,-524.239531908863
"600_2800",0.182112930117844,-0.0206838035309037,-1.17403167063686,-11.7009497561494,-50.8636489790091,-2887.06739533141,1340.65916340653,-276.522285236037
"600_2800",0.482344065244941,-0.481709450842127,-1.03142065137822,19.9787630450257,-1184.57421919027,-2536.37189518936,2187.37658920551,8855.4448495377
"600_2800",0.175595234423952,-0.776889805531131,-0.723915816320059,-26.7633795518295,-1910.45376663272,-1780.18515388826,2581.97563663622,-5469.89669218037
"600_2800",0.149226212292967,-0.0687828961505369,-0.193820058188195,-6.04046203815485,-169.144378128199,-476.623914457805,1410.01337801941,-214.462681486368
"600_2800",-0.0723859069280261,-0.504151263235603,-0.916396570033229,7.33755293850812,-1239.76099691851,-2253.51557773676,2060.2606162248,4928.83748740589
"600_2800",0.353901179004122,-0.354341314913253,-1.08556010513762,-3.41133370662413,-871.362572825636,-2669.50650787408,1940.00105917621,2028.93447185453
"600_2800",0.192587654582377,-0.0755747545851752,-0.863649979566776,-10.4132727590686,-185.846272575147,-2123.80616242943,1433.99980875517,-406.091821540768
"600_2800",-0.0738836491190815,-0.40354459645069,-0.501329511752216,4.837190888323,-992.358618692941,-1232.82201315072,1894.41500152338,3507.18751646137
"600_2800",0.34605033612344,-0.845364256422376,-0.59882986259705,-1.37638754800741,-2078.83964541748,-1472.58563367111,2744.94810493119,1830.37607763586
"600_2800",0.221980853853376,-0.275391770985081,-0.10572025616522,-3.79551027926812,-677.217338202052,-259.977232500995,1771.20016861163,304.439169825659
"600_2800",0.210498934845822,-0.121289925986303,-0.823564380476569,2.2702557865149,-298.264688641034,-2025.23145695076,1514.45366984207,3278.0187256994
"600_2800",0.265613151536052,-0.0481350134220467,-1.35105528254249,-7.54480207915527,-118.369062181471,-3322.387081264,1410.47811918791,1243.32116702846
"600_2800",0.0285125109566829,-0.193569841332889,-0.384236877607328,-9.68071103385473,-476.008604885854,-944.878906735378,1579.47962717733,-977.683565545547
"600_2800",0.383093630269515,-0.694466303101331,-0.989071836758949,15.4780971156196,-1707.76570256626,-2432.2317046169,2507.81594688821,7455.1537311098
"600_2800",0.0237625122391603,-0.241954543408393,-1.43803087545267,11.1065761602096,-594.991677735358,-3536.26921473694,1657.62230460344,6900.78226702009
"600_2800",-0.175590704267577,-0.396570286143287,-2.95336036562156,-1.5728625836563,-975.208055895514,-7262.62385547471,1852.8781397814,5643.26151830609
"600_2800",-0.0868324181523077,-0.216591291212536,-0.32717732119547,0.671675620661571,-532.620772174944,-804.563454410834,1583.22523938752,1989.29521304547
"600_2800",0.167660754320175,-0.528574674433519,-2.12560907929267,4.52777329678513,-1299.82073458643,-5227.09635653812,2171.38624499431,6086.10838355983
"600_2800",-0.0435433529428989,-0.216486084397159,-2.78195131920368,0.540282495239977,-532.362057547359,-6841.11097677231,1595.8511234552,5986.22849644075
"600_2800",0.165402399731188,-0.270432630211064,-0.956632105851442,5.38400469653014,-665.022289298682,-2352.45899340411,1746.31908149735,4417.40059386521
"600_2800",0.220516463597869,-0.348431061120145,-0.522883092653338,-1.55624569353778,-856.828636943856,-1285.82453619042,1890.84774329857,1652.33860841122
"600_2800",0.139779715093644,-0.385345399023165,-0.846266372564877,10.2555649389029,-947.604877521969,-2081.05804392151,1927.66627197575,5676.2794033953
"600_2800",0.141059456094459,-0.506437258899728,-0.631146869864556,1.1265031921186,-1245.38250076106,-1552.05655454166,2127.12619588678,2623.51193227681
"600_2800",0.00768094365330214,-0.277065560164942,-1.85774352673597,-5.54661890088376,-681.333361890931,-4568.386781268,1710.59203351524,2667.12705419127
"600_2800",-0.226181645754474,-0.296238352411052,-0.705568300644216,5.24609517827923,-728.481275150529,-1735.06668254044,1672.96930038085,3963.86379959438
"600_2800",0.112319987596122,-0.573089897028971,-0.316598580819289,12.972466200001,-1409.28835029524,-778.54921886029,2228.20961723722,5608.75628018313
"600_2800",0.0427182732381279,-0.0728530160422308,-0.247087665443779,5.43916490495875,-179.153231150047,-607.614564864613,1385.21472596753,3267.17989784615
"600_2800",0.243637674486484,-0.253340335738343,-0.541924716774937,12.6896122169189,-622.990538948345,-1332.64989323194,1741.34947643585,5895.57597378929
"600_2800",0.0782407817123136,-0.723323472999758,-0.682960346023795,0.636804599387297,-1778.72851934453,-1679.4713435967,2465.12586570543,2563.91174509731
"600_2800",0.417322905784937,-0.132368479793988,-0.00467622899669003,0.351921424903207,-325.508018003896,-11.4993390784115,1593.81700830666,1364.54744473477
"600_2800",0.370187395308794,-0.798126203299071,-0.526407872763689,7.48490518746469,-1962.6763029778,-1294.49234131597,2674.42256070901,4331.24119512477
"600_2800",0.0360898378245666,-0.160587926220428,-0.419197814756237,2.11204116828389,-394.902605671094,-1030.85152934623,1527.49589128536,2566.44050804613
"600_2800",-0.174592230479054,-0.0116466268215608,-0.297089801416389,10.4047886869728,-28.6402806696694,-730.57507783369,1220.33807018822,4817.52297932568
"600_2800",0.393557053150772,-0.341975684310077,-0.252631196303928,-4.39023994690749,-840.954186212201,-621.246690472153,1931.39595491342,370.130848776446
"600_2800",-0.211289010546463,-0.51418256241482,-1.13294096088515,-7.49955803277449,-1264.42901697066,-2786.02101699068,2035.68450687709,898.10630564221
"600_2800",0.100280372730462,-0.16860215683395,-1.59526014365508,-10.2413306331676,-414.610441908949,-3922.91252698485,1559.65029968084,847.551216562823
"600_2800",0.288115618180835,-0.438216462322275,-0.769132948914871,1.51394240099059,-1077.62038462031,-1891.37884013187,2058.4461639418,2964.91881513857
"600_2800",-0.179100000881343,-0.357371593524491,-0.120756419574116,6.86085986928608,-878.814346739477,-296.952740244455,1787.39581370633,3479.82299742567
"600_2800",0.219573646523828,-0.474134561937059,-2.67452267535623,-5.27894133337678,-1165.94677043566,-6576.9326392251,2097.23233214074,4089.09765238312
"600_2800",0.263189816093143,-0.0190714158041081,-1.40839875220523,4.41136281649098,-46.8986179231272,-3463.40070614233,1361.97951189995,4872.55794736305
"600_2800",-0.00939548773470808,-0.390851957679216,-0.64370390277251,-18.3623570285946,-961.146084589867,-1582.93561955956,1892.61419493582,-3117.92217113514
"600_2800",0.0153135810332248,-0.471423770816631,-0.801272254481768,-24.6304114898433,-1159.28064987428,-1970.41277382503,2032.38409188579,-4712.08496087161
"600_2800",-0.0402584609785763,-0.164848325522885,-0.868842785159066,-0.16490405105925,-405.379375782878,-2136.57581770428,1511.92707139225,2632.47924383642
"600_2800",0.396873276755065,-0.269584574744871,-1.1888215506253,8.83744599150724,-662.936831685303,-2923.43726623305,1813.36153732982,5820.17740811058
"600_2800",0.119962998005941,-0.0870273850747383,-0.756995593825731,6.83348446374434,-214.009495854515,-1861.53180702381,1431.35633771958,4517.74073589498
"600_2800",0.0765317416997956,-0.247189182074738,-2.78032562871656,-10.4234721404873,-607.864204940478,-6837.11323282923,1681.83008934732,2742.01087929078
"600_2800",-0.0743196147102614,-0.22780544104815,-0.547024245763665,-4.24013473146096,-560.197546436238,-1345.19017152522,1605.3614440177,898.509041167795
"600_2800",0.105178896152009,-0.714582859311691,-0.31320818758751,0.120161961110841,-1757.23443070524,-770.211885207687,2458.72035074521,1803.26861430475
"600_2800",0.140752329202177,-0.0671526761713739,-2.31328531071085,-4.55844921789864,-165.135495687654,-5688.61195459026,1404.82781915489,3708.22469885313
"600_2800",-0.0342657166457532,-0.316561071824374,-0.536732055670802,-7.68737669853904,-778.456980295557,-1319.88059326866,1763.12283292843,-137.623811891233
"600_2800",-0.0463110899306739,-0.00293179725572432,-1.28856360544922,-16.1044916337238,-7.20959789963101,-3168.71347268264,1243.93803589573,-1390.17727361641
"600_2800",0.222622834117816,-0.0621907922980563,-0.344689878829119,-1.39857379744503,-152.933701214507,-847.628676088835,1420.87605660237,1405.99663403311
"600_2800",0.0912036705316823,-0.33900397501208,-0.900922675692555,-1.05325155292329,-833.646440401567,-2215.46364357937,1837.11647022093,2422.57139638915
"600_2800",-0.0930675019758632,-0.132648021671854,-0.348516165680084,-6.08254976151294,-326.195440891542,-857.037918010405,1443.37450648951,27.4224105885376
"600_2800",0.26140013876237,-0.407330073351815,-0.232299269672836,5.73605791550763,-1001.66750465433,-571.248343809959,1999.7685713118,3330.64639671049
"600_2800",0.0901117470583654,-0.484125171980652,-0.901040951946048,8.65568997077031,-1190.5147316225,-2215.75449733029,2075.38071510923,5293.31256126491
"600_2800",0.281916654732247,-0.336482153031028,-0.550454911481954,-10.8034836121241,-827.445014834933,-1353.62653945913,1889.35668048609,-1036.37120676273
"600_2800",-0.214254965262238,-0.14006197117953,-1.29386737363809,19.6980967037765,-344.427122735894,-3181.75599665661,1419.73314112496,9203.93958964107
"600_2800",-0.128502927602702,-0.225446206661067,-0.513818065658409,2.64190206779226,-554.395940868649,-1263.53268109876,1585.46289109376,2878.66004067776
"600_2800",0.0773616092182152,-0.433444779904224,-0.0390712298432637,-5.4862040997245,-1065.88631553633,-96.0802647809295,1988.28970708642,-305.006147708671
"600_2800",-0.171651272309762,-0.0330587475945904,-0.235716569721248,-3.07833032623235,-81.2949383716875,-579.651844155467,1256.41027682167,730.201631305299
"600_2800",-0.254990932841848,-0.370048989674081,-0.246755388918199,-3.03846005304824,-909.989397631696,-606.797461930146,1785.80021620541,760.138095393991
"600_2800",-0.131748553092932,-0.242670386671862,-0.209271644612575,18.7918024666452,-596.75201163249,-514.620991102061,1612.82077100051,7152.85059913326
"600_2800",0.132918762657007,-0.352813830222154,-0.431271661603129,-11.2279741410038,-867.606327266989,-1060.54238900504,1872.15410649694,-1357.81982060106
"600_2800",0.201301573503057,-0.343848272819786,-0.0858114174289191,7.16784873561052,-845.559078368407,-211.019303484221,1877.63231539586,3513.13588895122
"600_2800",-0.300316827307077,-0.370613590374267,-0.655939190174456,0.851835157287963,-911.377810153825,-1613.02347852805,1773.32739132719,2583.06346423025
"600_2800",0.0949807894288231,-0.331544016413489,-1.12399789655684,-7.50584611038087,-815.30161736214,-2764.02908092764,1825.96863889788,881.544291326032
"600_2800",0.0818226981357414,-0.659977851973047,-0.155035825711029,-2.59774671679347,-1622.95497278932,-381.249406394458,2362.04127442496,739.647534599058
"600_2800",-0.0483024901218065,-0.189644741540384,-0.284055846995571,17.1919061996769,-466.35637154515,-698.523212639827,1550.31541958043,6802.77436034781
"600_2800",0.0350245041862505,-0.250452043004296,-0.0882410905804345,-2.02322760713387,-615.887923244532,-216.994125384253,1674.92237450065,799.69576647971
"600_2800",-0.161930220957158,-0.170588318443836,-0.48682157150574,11.3714792494984,-419.494622267261,-1197.14546173683,1485.39044380702,5415.26409062204
"600_2800",0.102267859747722,-0.348817666771588,-0.345624785739853,2.96454811794915,-857.779340914667,-849.927710541786,1856.52194872098,2697.53477397669
"600_2800",-0.083201361032334,-0.534874652773008,-1.72709763826833,8.75506671488681,-1315.3130441298,-4247.11479656557,2107.57382907787,6680.77609250225
"600_2800",0.76539019365794,-0.413243727473715,-2.14615844661815,-0.419146833118756,-1016.20980230235,-5277.62941274426,2158.50069270356,4657.28570649907
"600_2800",0.229615566978569,-0.395731917359516,-0.364778266432718,-14.0662757898246,-973.146418853323,-897.02813466023,1971.30314669222,-2306.31112811642
"600_2800",0.030266493081346,-0.198940949497367,-0.208007811902247,-22.2740500269508,-489.216724944531,-511.513093502363,1588.82860153971,-4990.76164787574
"600_2800",-0.0533550887724628,-0.146718000061891,-1.41150152481986,-16.1922037382095,-360.794998023471,-3471.03075043746,1478.24768704878,-1213.99366699152
"600_2800",-0.0639301864790486,-0.249955681175881,-1.94836011860288,11.3176925018967,-614.667317287347,-4791.22251423686,1644.84937419514,7802.2097767738
"600_2800",0.129720073443491,-0.0380545290354998,-0.66863723772436,-5.61188650823034,-93.5800905298293,-1644.24931338633,1353.72709627233,692.875085710602
"600_2800",-0.0761790176596067,-0.0523066299176609,-0.766108843539273,-6.08431228675853,-128.627506030589,-1883.94224685394,1316.28217182685,713.446210963522
"600_2800",-0.344561365985118,-0.247839681698677,-0.344476558829181,1.16662630640998,-609.46385195335,-847.104099766071,1558.39911159612,2164.07326758307
"600_2800",0.0618554341922352,-0.0141356856549963,-0.384267607114447,12.9394496070028,-34.7611382093772,-944.954473826366,1294.33835968442,5710.24612345725
"600_2800",-0.0667755288586441,-0.209814655346956,-3.05233331475697,9.47199238144874,-515.956311626842,-7506.00875012036,1578.01410622626,9071.50141683129
"600_2800",-0.0910685626054641,-0.645593206216745,-0.502490807943553,13.6676042250228,-1587.5816154983,-1235.67776266258,2287.27509110339,6119.89772261696
"600_2800",0.039198610340572,-0.0574432025629008,-0.27315945583167,6.63891717511072,-141.258878572506,-671.727840382951,1358.83953669421,3664.76221625083
"600_2800",0.238170298082851,-0.324715722186605,-0.667968411873872,-11.9052437357427,-798.510123468733,-1642.60460025431,1857.07798030314,-1168.91918600846
"600_2800",-0.0795109083705424,-0.158456484016506,-0.977020493525143,6.62002364458482,-389.661165047402,-2402.59618371022,1489.81315596458,4816.36170130691
"600_2800",0.348266892066361,-0.179290576249016,-0.425299660052108,-14.1618374136887,-440.894389755198,-1045.85660889021,1650.54235969919,-2235.064449535
"600_2800",0.413113911803291,-0.311811027499318,-0.292558432981063,12.4220986404148,-766.776121558747,-719.431966116127,1887.58581345406,5406.5112463413
"600_2800",-0.1606991894945,-0.187249866494053,-0.913552251360852,-0.150195732972335,-460.467121846796,-2246.52109887701,1513.14689527744,2710.33268312897
"600_2800",-0.0895054691445434,-0.432472535665292,-0.597122440711184,-11.3294739676503,-1063.49546466516,-1468.38690361974,1937.35534643332,-1115.16163508722
"600_2800",-0.235452036036617,-0.312537337044333,-0.507873671126189,-9.70348528365678,-768.562193143336,-1248.91478954763,1697.0248265174,-781.151438872727
"600_2800",-0.308481498615032,-0.534720652512531,-0.509801620339991,-12.4598753635674,-1314.93434128727,-1253.65581949958,2040.71429422843,-1592.93637864251
"600_2800",0.240914193458332,-0.14258152404576,-0.256829382897036,-1.85763170584484,-350.622968310453,-631.570472986389,1558.45078529991,1125.82412363215
"600_2800",0.214675524928775,-0.109079285152571,-0.618401620110854,3.51760569142648,-268.237438176788,-1520.71464449821,1495.61356812329,3309.51167990242
"600_2800",0.47621101793869,-0.47474250042199,-0.0554056349762524,-12.2690285418688,-1167.44175512995,-136.248285509028,2174.10924912287,-2283.56211985324
"600_2800",0.0677938824258062,-0.216508659850484,-0.428242588527278,1.06258328748321,-532.417572962198,-1053.09357962955,1628.80621790044,2271.0277726951
