"trial","trial_in_block","block","gate","target_image","chosen_image","chosen_img_index","correct","rt","date","id","gender","age","asl_fluency","age_learned_asl","gate_name","gate_num"
"190","38","5","p_ball_where_1_26_6","ball","ball","0",TRUE,"5559","2015-05-19-16-01",40,"Female","25","3","birth","p_ball_where_1","6"
"191","1","6","r_love_bird_3_22_4","bird","cat","0",FALSE,"10396","2015-05-19-16-01",40,"Female","25","3","birth","r_love_bird_3","4"
"192","2","6","r_cat_where_4_03_6","cat","cat","0",TRUE,"14117","2015-05-19-16-01",40,"Female","25","3","birth","r_cat_where_3","6"
"193","3","6","r_shoes_which_1_24_3","shoe","shoe","0",TRUE,"5241","2015-05-19-16-01",40,"Female","25","3","birth","r_shoes_which_1","3"
"194","4","6","r_cat_which_1_23_2","cat","cat","0",TRUE,"5221","2015-05-19-16-01",40,"Female","25","3","birth","r_cat_which_1","2"
"195","5","6","r_love_car_3_18_1","car","book","1",FALSE,"9768","2015-05-19-16-01",40,"Female","25","3","birth","r_love_car_3","1"
"196","6","6","p_doll_where_1_27_4","doll","doll","1",TRUE,"6177","2015-05-19-16-01",40,"Female","25","3","birth","p_doll_where_1","4"
"197","7","6","p_car_where_1_21_2","car","car","0",TRUE,"8374","2015-05-19-16-01",40,"Female","25","3","birth","p_car_where_1","2"
"198","8","6","r_doll_which_1_23_4","doll","doll","1",TRUE,"5060","2015-05-19-16-01",40,"Female","25","3","birth","r_doll_which_1","4"
"199","9","6","r_ball_which_2_04_5","ball","ball","0",TRUE,"5478","2015-05-19-16-01",40,"Female","25","3","birth","r_ball_which_2","5"
"200","10","6","p_shoe_where_1_20_3","shoe","ball","0",FALSE,"4930","2015-05-19-16-01",40,"Female","25","3","birth","p_shoe_where_1","3"
"201","11","6","r_shoes_where_4_00_5","shoe","ball","0",FALSE,"9619","2015-05-19-16-01",40,"Female","25","3","birth","r_shoes_where_3","5"
"202","12","6","r_bird_where_4_06_1","bird","bird","0",TRUE,"11397","2015-05-19-16-01",40,"Female","25","3","birth","r_bird_where_4","1"
"203","13","6","p_bird_look_1_29_6","bird","bird","1",TRUE,"5097","2015-05-19-16-01",40,"Female","25","3","birth","p_bird_look_1","6"
"204","14","6","r_car_which_2_00_5","car","car","0",TRUE,"5187","2015-05-19-16-01",40,"Female","25","3","birth","r_car_which_1","5"
"205","15","6","p_bear_where_1_28_4","bear","bear","0",TRUE,"5005","2015-05-19-16-01",40,"Female","25","3","birth","p_bear_where_1","4"
"206","16","6","p_kitty_hey_3_00_1","cat","bird","0",FALSE,"7151","2015-05-19-16-01",40,"Female","25","3","birth","p_kitty_hey_3","1"
"207","17","6","r_love_ball_3_18_2","ball","shoe","1",FALSE,"12206","2015-05-19-16-01",40,"Female","25","3","birth","r_love_ball_3","2"
"208","18","6","r_ball_where_4_10_5","ball","ball","1",TRUE,"11594","2015-05-19-16-01",40,"Female","25","3","birth","r_ball_where_4","5"
"209","19","6","r_love_doll_3_24_5","doll","doll","1",TRUE,"8444","2015-05-19-16-01",40,"Female","25","3","birth","r_love_doll_3","5"
"210","20","6","p_book_look_2_01_1","book","car","1",FALSE,"5284","2015-05-19-16-01",40,"Female","25","3","birth","p_book_look_2","1"
"211","21","6","p_kitty_where_2_05_3","cat","cat","0",TRUE,"6882","2015-05-19-16-01",40,"Female","25","3","birth","p_kitty_where_2","3"
"212","22","6","p_ball_where_1_24_4","ball","shoe","1",FALSE,"7828","2015-05-19-16-01",40,"Female","25","3","birth","p_ball_where_1","4"
"213","23","6","r_doll_where_3_29_4","doll","doll","1",TRUE,"9452","2015-05-19-16-01",40,"Female","25","3","birth","r_doll_where_3","4"
"214","24","6","r_bear_where_4_06_4","bear","bear","0",TRUE,"9745","2015-05-19-16-01",40,"Female","25","3","birth","r_bear_where_4","4"
"215","25","6","p_bird_where_1_25_1","bird","bird","1",TRUE,"5205","2015-05-19-16-01",40,"Female","25","3","birth","p_bird_where_1","1"
"216","26","6","r_bear_which_1_23_1","bear","bear","1",TRUE,"4792","2015-05-19-16-01",40,"Female","25","3","birth","r_bear_which_1","1"
"217","27","6","r_book_where_4_06_4","book","car","0",FALSE,"17128","2015-05-19-16-01",40,"Female","25","3","birth","r_book_where_4","4"
"218","28","6","r_car_where_3_23_3","car","car","1",TRUE,"8539","2015-05-19-16-01",40,"Female","25","3","birth","r_car_where_3","3"
"219","29","6","p_doll_find_2_01_4","doll","doll","0",TRUE,"5652","2015-05-19-16-01",40,"Female","25","3","birth","p_doll_find_1","4"
"220","30","6","p_shoe_hey_2_26_2","shoe","ball","0",FALSE,"13517","2015-05-19-16-01",40,"Female","25","3","birth","p_shoe_hey_2","2"
"221","31","6","r_love_bear_3_17_1","bear","bear","0",TRUE,"12348","2015-05-19-16-01",40,"Female","25","3","birth","r_love_bear_3","1"
"222","32","6","p_book_where_2_01_2","book","book","0",TRUE,"12066","2015-05-19-16-01",40,"Female","25","3","birth","p_book_where_2","2"
"223","33","6","p_bear_look_2_01_5","bear","bear","0",TRUE,"5148","2015-05-19-16-01",40,"Female","25","3","birth","p_bear_look_1","5"
"224","34","6","r_love_shoes_3_13_1","shoe","ball","0",FALSE,"11633","2015-05-19-16-01",40,"Female","25","3","birth","r_love_shoes_3","1"
"225","35","6","p_ball_find_2_02_2","ball","ball","0",TRUE,"4428","2015-05-19-16-01",40,"Female","25","3","birth","p_ball_find_2","2"
"226","36","6","r_love_book_3_25_2","book","car","1",FALSE,"8444","2015-05-19-16-01",40,"Female","25","3","birth","r_love_book_3","2"
"227","37","6","r_love_cat_3_26_6","cat","cat","1",TRUE,"7386","2015-05-19-16-01",40,"Female","25","3","birth","r_love_cat_3","6"
"228","38","6","r_book_which_2_01_5","book","book","1",TRUE,"7146","2015-05-19-16-01",40,"Female","25","3","birth","r_book_which_1","5"
"1","1","1","r_love_book_3_28_5","book","book","1",TRUE,"13318","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","5"
"2","2","1","r_bear_where_4_03_1","bear","doll","1",FALSE,"8985","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","1"
"3","3","1","p_book_look_2_05_5","book","book","0",TRUE,"10494","2015-05-19-23-53",41,"Female","37","2","19","p_book_look_2","5"
"4","4","1","p_ball_find_2_05_5","ball","shoe","1",FALSE,"6274","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","5"
"5","5","1","r_love_car_3_20_3","car","car","1",TRUE,"9345","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","3"
"6","6","1","r_bird_where_4_11_6","bird","bird","0",TRUE,"8334","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","6"
"7","7","1","r_cat_which_1_24_3","cat","cat","1",TRUE,"7569","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","3"
"8","8","1","r_doll_which_1_21_2","doll","bear","0",FALSE,"7006","2015-05-19-23-53",41,"Female","37","2","19","r_doll_which_1","2"
"9","9","1","r_bear_which_1_27_5","bear","bear","0",TRUE,"5803","2015-05-19-23-53",41,"Female","37","2","19","r_bear_which_1","5"
"10","10","1","r_book_where_4_03_1","book","book","1",TRUE,"9155","2015-05-19-23-53",41,"Female","37","2","19","r_book_where_4","1"
"11","11","1","p_bird_look_1_27_4","bird","bird","1",TRUE,"5297","2015-05-19-23-53",41,"Female","37","2","19","p_bird_look_1","4"
"12","12","1","p_bear_look_2_02_6","bear","bear","1",TRUE,"10674","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","6"
"13","13","1","p_car_where_1_20_1","car","car","1",TRUE,"7535","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","1"
"14","14","1","r_love_ball_3_19_3","ball","ball","1",TRUE,"7153","2015-05-19-23-53",41,"Female","37","2","19","r_love_ball_3","3"
"15","15","1","r_ball_which_2_02_3","ball","shoe","0",FALSE,"7018","2015-05-19-23-53",41,"Female","37","2","19","r_ball_which_2","3"
"16","16","1","r_car_which_2_00_5","car","book","0",FALSE,"9819","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","5"
"17","17","1","p_kitty_hey_3_00_1","cat","cat","0",TRUE,"7141","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","1"
"18","18","1","p_doll_where_1_29_6","doll","doll","0",TRUE,"5027","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","6"
"19","19","1","p_doll_find_2_03_6","doll","doll","1",TRUE,"6512","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","6"
"20","20","1","r_book_which_1_29_3","book","book","0",TRUE,"7738","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","3"
"21","21","1","p_bear_where_1_29_5","bear","bear","0",TRUE,"4914","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","5"
"22","22","1","p_bird_where_1_25_1","bird","bird","1",TRUE,"6679","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","1"
"23","23","1","r_love_cat_3_23_3","cat","cat","1",TRUE,"6241","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","3"
"24","24","1","r_ball_where_4_08_3","ball","shoe","0",FALSE,"6399","2015-05-19-23-53",41,"Female","37","2","19","r_ball_where_4","3"
"25","25","1","r_love_bear_3_17_1","bear","doll","1",FALSE,"7896","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","1"
"26","26","1","r_cat_where_4_02_5","cat","cat","0",TRUE,"7490","2015-05-19-23-53",41,"Female","37","2","19","r_cat_where_3","5"
"27","27","1","p_shoe_where_1_20_3","shoe","shoe","1",TRUE,"5139","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","3"
"28","28","1","r_shoes_which_1_22_1","shoe","shoe","0",TRUE,"12227","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","1"
"29","29","1","r_love_bird_3_20_2","bird","cat","0",FALSE,"7568","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","2"
"30","30","1","p_shoe_hey_2_29_5","shoe","shoe","1",TRUE,"6871","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","5"
"31","31","1","p_ball_where_1_22_2","ball","shoe","1",FALSE,"5330","2015-05-19-23-53",41,"Female","37","2","19","p_ball_where_1","2"
"32","32","1","r_shoes_where_4_01_6","shoe","shoe","0",TRUE,"6398","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","6"
"33","33","1","r_love_shoes_3_14_2","shoe","ball","1",FALSE,"6039","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","2"
"34","34","1","r_love_doll_3_20_1","doll","doll","1",TRUE,"6196","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","1"
"35","35","1","r_doll_where_3_29_4","doll","doll","1",TRUE,"6545","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","4"
"36","36","1","p_kitty_where_2_03_1","cat","bird","1",FALSE,"5364","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","1"
"37","37","1","r_car_where_3_26_6","car","car","0",TRUE,"6996","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","6"
"38","38","1","p_book_where_2_02_3","book","book","1",TRUE,"5184","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","3"
"39","1","2","r_shoes_where_3_28_3","shoe","shoe","1",TRUE,"6748","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","3"
"40","2","2","p_bird_where_1_26_2","bird","cat","0",FALSE,"7603","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","2"
"41","3","2","r_cat_where_4_01_4","cat","cat","0",TRUE,"9009","2015-05-19-23-53",41,"Female","37","2","19","r_cat_where_3","4"
"42","4","2","p_bird_look_1_28_5","bird","bird","1",TRUE,"4149","2015-05-19-23-53",41,"Female","37","2","19","p_bird_look_1","5"
"43","5","2","r_love_bird_3_21_3","bird","cat","1",FALSE,"7040","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","3"
"44","6","2","r_cat_which_1_27_6","cat","cat","0",TRUE,"3586","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","6"
"45","7","2","p_shoe_hey_2_26_2","shoe","shoe","0",TRUE,"7500","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","2"
"46","8","2","r_love_bear_3_22_6","bear","bear","0",TRUE,"6724","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","6"
"47","9","2","p_bear_look_1_27_1","bear","bear","1",TRUE,"7176","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","1"
"48","10","2","r_bear_which_1_28_6","bear","bear","0",TRUE,"3599","2015-05-19-23-53",41,"Female","37","2","19","r_bear_which_1","6"
"49","11","2","r_ball_which_2_04_5","ball","ball","0",TRUE,"6466","2015-05-19-23-53",41,"Female","37","2","19","r_ball_which_2","5"
"50","12","2","p_ball_where_1_24_4","ball","shoe","0",FALSE,"7907","2015-05-19-23-53",41,"Female","37","2","19","p_ball_where_1","4"
"51","13","2","r_book_which_2_01_5","book","book","0",TRUE,"10078","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","5"
"52","14","2","p_kitty_hey_3_03_4","cat","bird","1",FALSE,"5736","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","4"
"53","15","2","p_doll_find_1_29_2","doll","doll","0",TRUE,"4858","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","2"
"54","16","2","p_shoe_where_1_21_4","shoe","shoe","0",TRUE,"5656","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","4"
"55","17","2","r_doll_which_1_25_6","doll","doll","1",TRUE,"5049","2015-05-19-23-53",41,"Female","37","2","19","r_doll_which_1","6"
"56","18","2","p_bear_where_1_28_4","bear","bear","1",TRUE,"8334","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","4"
"57","19","2","p_car_where_1_22_3","car","book","1",FALSE,"6062","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","3"
"58","20","2","r_love_shoes_3_16_4","shoe","ball","1",FALSE,"5735","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","4"
"59","21","2","p_doll_where_1_28_5","doll","doll","0",TRUE,"4307","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","5"
"60","22","2","r_ball_where_4_06_1","ball","shoe","0",FALSE,"7332","2015-05-19-23-53",41,"Female","37","2","19","r_ball_where_4","1"
"61","23","2","p_kitty_where_2_05_3","cat","cat","0",TRUE,"8234","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","3"
"62","24","2","r_love_car_3_19_2","car","book","1",FALSE,"9908","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","2"
"63","25","2","r_love_book_3_27_4","book","car","1",FALSE,"8222","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","4"
"64","26","2","r_love_cat_3_21_1","cat","cat","1",TRUE,"6827","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","1"
"65","27","2","r_love_doll_3_23_4","doll","doll","1",TRUE,"11158","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","4"
"66","28","2","r_doll_where_3_27_2","doll","doll","1",TRUE,"10190","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","2"
"67","29","2","r_car_which_1_27_2","car","book","1",FALSE,"10618","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","2"
"68","30","2","r_love_ball_3_21_5","ball","ball","1",TRUE,"6759","2015-05-19-23-53",41,"Female","37","2","19","r_love_ball_3","5"
"69","31","2","p_ball_find_2_03_3","ball","shoe","1",FALSE,"3969","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","3"
"70","32","2","r_bear_where_4_06_4","bear","bear","0",TRUE,"6804","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","4"
"71","33","2","r_shoes_which_1_27_6","shoe","shoe","1",TRUE,"4307","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","6"
"72","34","2","p_book_where_2_01_2","book","book","0",TRUE,"5600","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","2"
"73","35","2","r_book_where_4_04_2","book","book","0",TRUE,"6230","2015-05-19-23-53",41,"Female","37","2","19","r_book_where_4","2"
"74","36","2","r_bird_where_4_08_3","bird","bird","1",TRUE,"8244","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","3"
"75","37","2","r_car_where_3_22_2","car","car","1",TRUE,"7862","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","2"
"76","38","2","p_book_look_2_03_3","book","car","0",FALSE,"5895","2015-05-19-23-53",41,"Female","37","2","19","p_book_look_2","3"
"77","1","3","p_doll_find_2_01_4","doll","doll","1",TRUE,"5511","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","4"
"78","2","3","p_bear_look_2_01_5","bear","bear","1",TRUE,"5678","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","5"
"79","3","3","r_shoes_which_1_24_3","shoe","shoe","1",TRUE,"5049","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","3"
"80","4","3","p_kitty_where_2_07_5","cat","cat","1",TRUE,"4509","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","5"
"81","5","3","r_car_where_3_23_3","car","car","1",TRUE,"8874","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","3"
"82","6","3","p_ball_find_2_04_4","ball","shoe","0",FALSE,"4285","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","4"
"83","7","3","p_doll_where_1_24_1","doll","bear","1",FALSE,"7873","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","1"
"84","8","3","r_doll_where_4_00_5","doll","doll","0",TRUE,"8368","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","5"
"85","9","3","r_bird_where_4_10_5","bird","cat","1",FALSE,"12508","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","5"
"86","10","3","r_love_book_3_25_2","book","book","0",TRUE,"10415","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","2"
"87","11","3","r_love_doll_3_21_2","doll","bear","1",FALSE,"11338","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","2"
"88","12","3","p_bird_where_1_29_5","bird","bird","0",TRUE,"4632","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","5"
"89","13","3","r_love_shoes_3_18_6","shoe","ball","1",FALSE,"7310","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","6"
"90","14","3","r_cat_which_1_25_4","cat","cat","1",TRUE,"3946","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","4"
"91","15","3","p_bear_where_1_26_2","bear","doll","1",FALSE,"6264","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","2"
"92","16","3","r_car_which_1_28_3","car","car","0",TRUE,"5275","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","3"
"93","17","3","p_kitty_hey_3_04_5","cat","cat","1",TRUE,"5600","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","5"
"94","18","3","r_book_which_2_00_4","book","car","1",FALSE,"4611","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","4"
"95","19","3","p_shoe_hey_2_27_3","shoe","shoe","0",TRUE,"7805","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","3"
"96","20","3","r_love_cat_3_24_4","cat","cat","1",TRUE,"6276","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","4"
"97","21","3","r_love_bird_3_22_4","bird","cat","1",FALSE,"6837","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","4"
"98","22","3","p_shoe_where_1_23_6","shoe","shoe","1",TRUE,"4588","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","6"
"99","23","3","p_ball_where_1_26_6","ball","ball","1",TRUE,"4756","2015-05-19-23-53",41,"Female","37","2","19","p_ball_where_1","6"
"100","24","3","p_car_where_1_25_6","car","car","0",TRUE,"6489","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","6"
"101","25","3","r_love_car_3_22_5","car","car","0",TRUE,"9325","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","5"
"102","26","3","p_book_where_2_03_4","book","book","1",TRUE,"9864","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","4"
"103","27","3","r_bear_where_4_08_6","bear","bear","0",TRUE,"8120","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","6"
"104","28","3","r_shoes_where_3_27_2","shoe","ball","0",FALSE,"8368","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","2"
"105","29","3","r_love_bear_3_18_2","bear","bear","1",TRUE,"8999","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","2"
"106","30","3","p_bird_look_1_25_2","bird","bird","1",TRUE,"4576","2015-05-19-23-53",41,"Female","37","2","19","p_bird_look_1","2"
"107","31","3","r_love_ball_3_18_2","ball","ball","0",TRUE,"6928","2015-05-19-23-53",41,"Female","37","2","19","r_love_ball_3","2"
"108","32","3","r_cat_where_4_03_6","cat","cat","1",TRUE,"6253","2015-05-19-23-53",41,"Female","37","2","19","r_cat_where_3","6"
